hsi_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,vomitoxin_ppb
imagoai_corn_423,0.4311538467793949,0.4470580265097949,0.4625262019945407,0.4252122880345317,0.4126457591848356,0.3928160715719403,0.4269951930426221,0.4050982942061105,0.4013442957255399,0.4271486068000705,0.3887072205093417,0.39716634419788,0.3884795020783256,0.390922915341966,0.387859024446118,0.3834787635516161,0.3823140601199682,0.3875853439403192,0.390505211288148,0.3748250208022158,0.0
imagoai_corn_335,0.4836587175050557,0.4901363149801274,0.4786417986058459,0.4799342922090007,0.4692915375011227,0.4573162507998682,0.4415334101603946,0.4375785817648756,0.4368686835114033,0.4510717319405447,0.4450628436055051,0.4299234669321512,0.4260130171774211,0.3944186873562377,0.4082609682074902,0.411524568465868,0.4083794126802772,0.4194182562352799,0.4051268661763708,0.4097529309496458,0.0
imagoai_corn_25,0.4870619023430511,0.4798108076351816,0.4756464040284494,0.486614955370609,0.4483948017451627,0.4299024807951653,0.4499794414716141,0.4371796296054726,0.4392913713798823,0.4316047597501747,0.437805518384593,0.4113651417566644,0.4209712851355593,0.4125707255547708,0.3984345044658109,0.4044625356142017,0.3942786161171472,0.3882743972773073,0.4071016875472318,0.4005765541737452,1000.0
imagoai_corn_464,0.4123600583514372,0.4062836445292141,0.3880454943244743,0.3908422641686552,0.3990805493367045,0.3888305359561372,0.3647119496205576,0.3803677334803816,0.3620783092842884,0.37187469119757,0.3619854071912535,0.3653359885909787,0.3384429786505064,0.3348550506379548,0.3364305771155707,0.3444434176999613,0.3402591410311347,0.3452351787678943,0.3289929570906738,0.3379584261593627,300.0
imagoai_corn_281,0.3894090170540897,0.368551534776575,0.3795989865253365,0.3705550813438225,0.3575522261893288,0.3343948923080696,0.3338614434468019,0.3205003096154865,0.3298344188101432,0.3327634187934069,0.332732600562735,0.3196136010773831,0.3037411672186643,0.2927280665655316,0.3084256758184078,0.3054196897434467,0.3045214432215335,0.3046626445413152,0.3032583961198571,0.3131045150169581,2000.0
imagoai_corn_247,0.445632477692144,0.4563302642677134,0.436742882127938,0.4100510686362949,0.40734961051834,0.40797941930556,0.4054135977479046,0.3975115940847773,0.3900619412363748,0.3825931430313783,0.3692290198642429,0.354506170401514,0.379174666261647,0.3900919784722033,0.3737577790005558,0.3737679288258988,0.3581367846872665,0.3657076185981646,0.3496498541111422,0.3456735450688508,200.0
imagoai_corn_42,0.4179368237593143,0.4137963084463943,0.4001693709190712,0.41078333361818,0.4050554015775022,0.4157949903428073,0.4149399040890404,0.3882815290413141,0.3550080291504144,0.3669091866150112,0.3510154704120806,0.3592759391005654,0.3440776409125686,0.3349372250321308,0.3554428270975974,0.3683529137336576,0.3455097418707154,0.3457443913721724,0.355041022249264,0.358877225410282,100.0
imagoai_corn_220,0.5179298075378315,0.522400500947937,0.5151705454783083,0.50235815695942,0.4852494619372233,0.4808845183826318,0.473582109954632,0.4716811936504771,0.4514091568407022,0.4511270383867319,0.4504463302432157,0.4375533894838765,0.438954551013586,0.4302653010624266,0.4351447052697978,0.4104172604052581,0.403500001197526,0.4249313588988276,0.3974577873602322,0.4132957033613547,0.0
imagoai_corn_176,0.4028742968556219,0.4033050657884158,0.3852533231013167,0.3936900197041871,0.3978448346687769,0.3773122318642855,0.3822130095891399,0.3486540837407696,0.3463608810257699,0.3659829644556618,0.3549727445035648,0.3253845067710608,0.3268923039607697,0.3477672958030855,0.3459257527721046,0.3541921676945657,0.3537563926622262,0.3472600270538935,0.3483911331413374,0.3333525128137961,1000.0
imagoai_corn_320,0.4497168597982157,0.4505759840337367,0.4611114752161171,0.4245243350796202,0.4237802672616278,0.4241513459629979,0.4111674959718815,0.4162604953266642,0.4035259810321615,0.3863131215862563,0.3822284162660994,0.3749988174525202,0.3990365143864895,0.3874201297167388,0.3823709211714356,0.3952761146149172,0.3867027495754233,0.3797166461787288,0.3743143815324777,0.36265548813972,1100.0
imagoai_corn_153,0.512311924873015,0.5063591632016915,0.5086875560690287,0.4992703565017062,0.4681153163381497,0.4904007048147192,0.4602387867280271,0.4500208780816735,0.4434844796688389,0.4485486770388753,0.438719778936918,0.4408588553119118,0.4460378608525349,0.4276740582363253,0.4169379185058469,0.4228749937356125,0.4216180236267661,0.3968810189293233,0.4138306195740519,0.4066968869573832,110.0
imagoai_corn_231,0.4429917091471776,0.4238863314050046,0.4164011848702668,0.4011274658720191,0.4200752697458634,0.3904636459136124,0.3916208064823792,0.3498409247982738,0.3595354435926326,0.3751339528922106,0.3728704164275566,0.3516519966083851,0.3603939443468425,0.3573097687467748,0.3353138996991806,0.353332067717165,0.344284217519722,0.3313663773427054,0.343949567582046,0.3247451721907222,0.0
imagoai_corn_227,0.4365535051821211,0.438048736334871,0.4238365332452875,0.4014673194179035,0.3891852879103865,0.3711165956323476,0.3854266944576904,0.3665409779078071,0.3677084604162859,0.3576862153070428,0.3757384107028753,0.3680466462478248,0.3614837402480755,0.3499066866531232,0.3502422928875602,0.3717182837008637,0.3657075623560869,0.3420361237647084,0.3572397648280113,0.3407536896192683,300.0
imagoai_corn_417,0.4158795023605583,0.4088441683041969,0.4215646563815171,0.4042522320244058,0.3942993670032205,0.3904854091938204,0.3796434143243332,0.3638606361977899,0.3591594532311642,0.353891513745471,0.3429026223235739,0.3287020325986339,0.3405807743305846,0.3219021259072561,0.3344926601016381,0.3246668354212575,0.3093103704828044,0.3121527350444514,0.3089120656754007,0.3076316582528912,0.0
imagoai_corn_203,0.458719807596824,0.4698031796123284,0.4393949285954755,0.4467332938996617,0.4590097781293867,0.4254299386326888,0.4171493475948734,0.413254301402763,0.4229134274833675,0.4210864042308623,0.4136704597221906,0.4066326621424093,0.3640071995413113,0.3963038393164961,0.3894145727636522,0.3895188042018453,0.3745094287774579,0.3794321882874873,0.3678638054951099,0.3866395198041252,1400.0
imagoai_corn_126,0.5072386762472485,0.5169465214425957,0.5133380207611573,0.5175374811775255,0.501798746389152,0.4877361405641912,0.4815139030712982,0.4629669614988203,0.4661818915310847,0.4564934152387786,0.450092750882995,0.4533131798991284,0.4389416969238861,0.4355773047680548,0.4176719501764966,0.4380224410991963,0.4204886346072615,0.4061647125166447,0.4115771179398609,0.4343799483384434,220.0
imagoai_corn_329,0.4895740243604337,0.4918760994392607,0.4739177708115111,0.473576623302921,0.4692677325473306,0.4611961122068211,0.445904207788739,0.4375381724668671,0.4385571090124816,0.4522603514591197,0.4327891713611508,0.4265631554423676,0.4327728488128495,0.4065587629456312,0.4179352152337847,0.4164704937585244,0.4033037896934524,0.4005450046026902,0.4007588530537139,0.4139478927313085,0.0
imagoai_corn_31,0.5091446795003836,0.5183706740532208,0.4941226471915981,0.5047496736871123,0.4855569448360289,0.4725291822048919,0.4602702762604614,0.4788924865678919,0.4715253785378344,0.4711344998917064,0.4401297505897242,0.4457304195915016,0.4301481102824082,0.4198119765200313,0.4339925592486945,0.4216364873814525,0.4496866614457496,0.4378132096627157,0.422919099344147,0.4284636880858136,450.0
imagoai_corn_113,0.4345370434574191,0.4403751703601379,0.4135967583606776,0.4329844638593477,0.4031287795185295,0.3934103617609308,0.4072665191865846,0.3881513204655512,0.3865860593223121,0.3825376751899813,0.3852000893612434,0.3764590144007054,0.3671508570616635,0.3890848932302533,0.3665926999323157,0.370288092757697,0.3746280086107776,0.3869083303751117,0.3755730594655353,0.376024333359178,4400.0
imagoai_corn_470,0.5005462668282266,0.5119387205181622,0.4866267828270095,0.4589400937972389,0.4504042928532235,0.4675888520378053,0.4458767363936698,0.4393554049029309,0.4406134514354202,0.4190658195584423,0.4351100665067742,0.4111860365707661,0.4185721367580104,0.4083766022919607,0.4250665225316931,0.4056972314479606,0.3868008833857231,0.4056671243530637,0.3992961957969103,0.4019308984725627,300.0
imagoai_corn_271,0.4850748581026985,0.5029009829994975,0.4919069308452049,0.4520300129028338,0.4884101815775782,0.4543924330000085,0.4757168411071071,0.4327442043016761,0.4205347177706862,0.4495034163346446,0.4284086309599663,0.4436995409505281,0.4158880140427116,0.4296621867230652,0.4077732003573921,0.402589601264215,0.4007685359758128,0.4077937421888409,0.386131019295458,0.3840731835302641,810.0
imagoai_corn_140,0.4779866771896376,0.494138442150903,0.4762322378778695,0.461763608264163,0.4462890509412726,0.4501804992060416,0.4555975131104917,0.4338852109595401,0.447045567484175,0.4465042643676673,0.4356896279422579,0.408914747630097,0.4149187457914022,0.418805051978501,0.3928760223080101,0.4157750013973957,0.3930585774172534,0.4046506253427405,0.3972533275252636,0.4206974814364967,2100.0
imagoai_corn_57,0.5139164184980582,0.5004651311838181,0.4912575652008128,0.4972883719220165,0.511909181370158,0.4878897356786559,0.4855031726201144,0.4906922766945017,0.4892717592000684,0.4465491541993117,0.4592844198718507,0.4732652814155328,0.421324391910216,0.4476202585233736,0.4310156138177963,0.4420721006556188,0.4561790585319288,0.4381879745898216,0.4366182430759738,0.4266627118135146,900.0
imagoai_corn_192,0.4560616053229456,0.4363599922869262,0.4238419531097673,0.39949899897068,0.3930948627377064,0.3983630277472043,0.4145245619657083,0.3873890688129155,0.3820928846452168,0.3641987750481397,0.3720096460159345,0.3593518520587226,0.3445027527594596,0.3758112770079255,0.3710802647303816,0.3523943089968687,0.3486797502827898,0.3667540946805528,0.3310819930590764,0.3433733336457223,200.0
imagoai_corn_17,0.4309458549200781,0.4606628041467536,0.4373957491244248,0.4401356595330083,0.4074748578391778,0.4194693796840312,0.4084842785193825,0.4056843090293018,0.4086069010705067,0.398150304835248,0.4096243264166736,0.3811941378660801,0.3968915465325775,0.3988819643726991,0.3877107754778057,0.384681440192719,0.3989626740624779,0.4036310474356565,0.3716056063736728,0.3717742466338801,1200.0
imagoai_corn_265,0.4864630808868006,0.4595627380536172,0.4698114894038793,0.4725957016314149,0.4411451976409266,0.4463357585864452,0.4242540135139414,0.4228177263725441,0.4135376543922664,0.4026559169377937,0.4001268727151912,0.4041021500124551,0.3997996316913188,0.4026892760086907,0.4007554736922123,0.3618322803826403,0.3804377641037652,0.3813752508125361,0.3798404571554654,0.3715070401561724,90.0
imagoai_corn_66,0.4162107288771344,0.3813018043275871,0.3893207917862549,0.3765115220734559,0.4099926607565503,0.3746143001321401,0.3605331414944588,0.3536208946520818,0.3501910747698852,0.3604395440432736,0.3381512449620441,0.3435200685274923,0.3317127758001434,0.3372918742684595,0.3251139759407322,0.3289099849017979,0.3385427009425952,0.3324600488883336,0.3179827920641039,0.3308676303103892,2400.0
imagoai_corn_208,0.390541331946951,0.4099342067655063,0.3899056569476867,0.3938066801466413,0.3776314260464491,0.3732908308829656,0.367715328390631,0.3719680274050682,0.3497255341452128,0.3500106917395966,0.3602753485068099,0.3384084230312715,0.3465588521739097,0.3491327850498009,0.3291995637064947,0.3445582130022871,0.3583625343665805,0.341220126490095,0.3246114949044834,0.3418944773925578,200.0
imagoai_corn_479,0.4157107648612226,0.4198851003090494,0.4128535991211658,0.3931965303343598,0.3986661921968714,0.4034265527009248,0.3667939575870156,0.3741351673221422,0.3839254927235452,0.3874515276658389,0.3579667374625699,0.3442545349824837,0.3433943618456242,0.3441790464406618,0.331972766190013,0.3470959936555349,0.3365336856798328,0.3553770396024144,0.336079737563918,0.3332748057284859,100.0
imagoai_corn_94,0.4265274921675333,0.4388144661581368,0.3971346055016828,0.3746825890172413,0.411323628796722,0.3849564836477465,0.3903440459273556,0.3867753498518895,0.3627274757022006,0.3533341700004379,0.3560316663643191,0.3499328218176787,0.3505958371194561,0.335766224946654,0.3617006878764248,0.3440100450023805,0.3453058962767049,0.3356643767528824,0.3374031016362157,0.3530534250130731,1200.0
imagoai_corn_253,0.4535684887538354,0.4231483236780948,0.3947586182084334,0.3924743080869573,0.3815811529225942,0.396000217014662,0.3983722786593504,0.3762922801118233,0.3768992506789315,0.3630348502112374,0.3745463324614534,0.3569751455988089,0.3699789479296009,0.3598601764704408,0.3595724829234376,0.3580436017810655,0.354911356542968,0.361236160298451,0.3468836268112234,0.3499588320141999,700.0
imagoai_corn_266,0.3746120779881481,0.3931156076733804,0.3898838933171068,0.3785559236575694,0.3660302367795404,0.34640710588447,0.3294822486902709,0.3297736171779424,0.3274417063188979,0.3140901894217199,0.3297011115212417,0.3290511387389946,0.3284287310445571,0.3381041600363097,0.3452244390830725,0.3302209147766751,0.3268071971883706,0.3164158783782059,0.3010992214105563,0.3095891800166396,900.0
imagoai_corn_23,0.4613738259865759,0.4418707162007917,0.4679940128187075,0.4611129975963299,0.4296570196721353,0.4306635085205784,0.4361895062239638,0.4254303426489222,0.4065355626639705,0.4090297321696554,0.4218695874230105,0.4079988608823161,0.4010730417379088,0.4218314912229929,0.3970158321700371,0.4062404362926761,0.3813725503589127,0.3934947102673115,0.3815446982343742,0.3761660963440736,510.0
imagoai_corn_222,0.492074681852659,0.5091521585063455,0.5051447360541294,0.4889271093149936,0.4903711286131348,0.4738919730061263,0.4782710488279403,0.4592565981037249,0.4619673396530226,0.4595305558793198,0.4414091965074896,0.4189884893858825,0.4279644397283794,0.4296333108381685,0.4074893973293224,0.4309163043804874,0.4235070562826933,0.4255946619503578,0.4110178015337077,0.3982034522218689,0.0
imagoai_corn_261,0.4382678008356966,0.4376301312544088,0.4321213753221449,0.4244160940421129,0.4144850046721625,0.4082088858187234,0.3880167305734319,0.3980458444362175,0.379591553085914,0.3994910866801899,0.3780500514386651,0.375481256916272,0.3929332772181887,0.3695560096912447,0.369817423900005,0.3523505450171414,0.3985459611859062,0.3892524620975765,0.3552779826977014,0.3663167918194137,200.0
imagoai_corn_426,0.4617016530364292,0.4644240162071398,0.4512875843706664,0.4557151184620979,0.4360193859915133,0.4287623219550582,0.411387001787392,0.3924079178508058,0.3937592613082324,0.3810983908357839,0.388771989723725,0.3715966816798405,0.3657852810764805,0.3624608401331858,0.3631997278539463,0.3816410317459389,0.3657530947841135,0.3416795097903751,0.3504618158596011,0.3271383418095383,100.0
imagoai_corn_5,0.4033258740252374,0.3990645039206215,0.3924101537328613,0.3936708852805596,0.375779175127744,0.3693293798161876,0.3664838703589849,0.3799028721779845,0.3292422324493201,0.3283096761866756,0.3546262494547574,0.3526582106807877,0.3469019077639235,0.3398325302563804,0.3278063641811101,0.3455570976335443,0.3498758044635132,0.3107239155586653,0.3339348539108763,0.3295745481395963,1400.0
imagoai_corn_116,0.3741040592583287,0.3852029514438245,0.3695520960858369,0.3632843391192043,0.3579601863560895,0.3494146460607231,0.3485508941278089,0.3306203051471936,0.3347833364945836,0.3143600065860518,0.3285237787501228,0.309105664262432,0.3193265092887474,0.3007529774163896,0.3070984444125454,0.3264633964807523,0.2932822934517046,0.3090760607160797,0.307620486353914,0.3082318034097034,1200.0
imagoai_corn_45,0.5070976317448955,0.5113348175140622,0.501793480057941,0.5133176046357976,0.4953367284249737,0.4911411353066996,0.4651995167792663,0.4859690925117137,0.4810368641652022,0.4634152221510293,0.4503239226042793,0.4449742767756061,0.4593610313648034,0.4400568683463142,0.4472881990475944,0.4417421313711533,0.4321172590990024,0.4425126853799462,0.4112252996425393,0.4408626576079357,520.0
imagoai_corn_16,0.3992436096637139,0.4175030018754199,0.4124503746218729,0.3989649533509289,0.3806595603238074,0.382011337649391,0.3825397970464342,0.3800235961015951,0.3830619432257251,0.3817800335582025,0.3714636568349455,0.3615157373752092,0.3714842858878603,0.3750707682589175,0.3836007146755407,0.3754422764310273,0.3657619499192616,0.373805778261237,0.3642864247910043,0.3589764797403662,300.0
imagoai_corn_462,0.5013022013598208,0.4820031691106668,0.4935672770533985,0.4776787542441892,0.4688605267577421,0.4779131113112443,0.4849974128999056,0.4719146519406629,0.47214887814718,0.4688882225049944,0.4536186894582971,0.4493352388070583,0.4471011958443007,0.4556882404939478,0.4385708160044005,0.4525728062631832,0.4478442616346577,0.4494926809040719,0.4488544781716284,0.4425927934797159,0.0
imagoai_corn_357,0.4312349902794771,0.4190385498398677,0.4050945835875376,0.3914564678178817,0.3953370625168431,0.3934360778464417,0.3716503268442359,0.3822558032783402,0.3805247858005536,0.3623441687522354,0.3573595226637545,0.3635089190373377,0.339502220067669,0.3744715285380733,0.3544717956255582,0.3430511585582125,0.3490331331996923,0.3586834839523071,0.368901861420583,0.3510323476536613,500.0
imagoai_corn_3,0.4688365098902743,0.4732554671931242,0.4629486847673825,0.4593351114149602,0.4616720073177427,0.45982387283623,0.4581940819319745,0.4277370188416844,0.415360080103424,0.413105727383691,0.4111079288908166,0.4156146994147126,0.4033928446535591,0.3913117312760945,0.3862794276235621,0.3901918570936264,0.4051267323243448,0.3868849935859758,0.3946298671312976,0.3740265187185601,1300.0
imagoai_corn_218,0.5059478866374619,0.524591439824585,0.495842614493206,0.5011544043324034,0.4870985618381954,0.4729594650897742,0.4725913297890506,0.4559018197741,0.4475947458902162,0.4480401224977696,0.4289525507032645,0.4102392778433598,0.4187582560031213,0.4054809189717769,0.4317320869616147,0.4060750616500757,0.4088115333352736,0.4135171472714244,0.3981735590147776,0.3939655492365765,720.0
imagoai_corn_405,0.4486699752499111,0.4383774830292563,0.42402132244107,0.4313157333776158,0.4086136371815414,0.4226390512134685,0.3989711124136438,0.3980225138771828,0.3919916123899638,0.3703641469296415,0.3785516013325993,0.3672259407932218,0.3595470544130115,0.3708313972867924,0.3588491173575012,0.3473664256487433,0.3597193908258012,0.3625141424930436,0.3636689576846575,0.3440591591209652,0.0
imagoai_corn_60,0.4622341200772837,0.45655775794976,0.4650188650902761,0.4615649209938941,0.439425745943413,0.4405668748371321,0.4200425680480065,0.4068755408540457,0.417435097806649,0.3923934811735829,0.4081812197534011,0.3994977548692757,0.3918007074060404,0.3999084431177193,0.38895821869997,0.3722423072280544,0.3873831908263337,0.3882940353857977,0.3695789051236591,0.3684419602186685,410.0
imagoai_corn_110,0.4241599719253955,0.4289737042141198,0.4294380501934632,0.3736157413480001,0.3935912953983439,0.3901748460460404,0.3749995642183472,0.3695407523090205,0.3705331207586919,0.3517901450078646,0.359077574690756,0.3459407156054885,0.3514924671044475,0.3641736058923292,0.3417161162245451,0.349709709226577,0.3236017178072781,0.3483893546029207,0.3495232079310792,0.3271846446051273,500.0
imagoai_corn_318,0.4273575761463655,0.4146987883110066,0.4030086577210808,0.3825357297634717,0.3816195323201803,0.3782783417780602,0.3766153068072735,0.3957540776328141,0.3741181877519726,0.37841531692983,0.3556526273728923,0.3331269674761311,0.3462111715215603,0.3531081125870574,0.3552013579678209,0.3428138086016141,0.3493302633104376,0.3716555088476119,0.3529521896883253,0.3223464530568425,600.0
imagoai_corn_428,0.4808165359085486,0.4669521960288178,0.471615788008004,0.4895221266351435,0.4703272322140922,0.4563011031704302,0.4508114463121106,0.4016153833561393,0.417870793972744,0.4229280624573632,0.4105041433433061,0.4061201520818459,0.3876360495618512,0.3873076329657766,0.3944068990337219,0.3823538927448042,0.3747014895463364,0.3921004999135353,0.3797086435158397,0.3761554414036575,180.0
imagoai_corn_29,0.5106198329519183,0.5018263512728869,0.5059955480778333,0.4945262438971441,0.4752307615097075,0.4822813296143604,0.4617960091486442,0.4666891723061889,0.4427926929378911,0.4473919729054524,0.4331320334801584,0.4402789954121544,0.4090478391777495,0.4288157847940839,0.4228193036539113,0.4057572721656828,0.4144688140027465,0.4123689470563524,0.3964295579680976,0.4026550639910646,410.0
imagoai_corn_437,0.4862986008350169,0.4754530882630712,0.492001220669904,0.4730895961077332,0.4800769719558328,0.4528797439442388,0.4358276296300134,0.4554160092760938,0.4389502766155033,0.4462706049912177,0.4083628479506701,0.4110859256137945,0.4286277519487636,0.3982759338026261,0.4264241893322892,0.4144451334919236,0.4139756180456659,0.4106233249204684,0.3891475166989857,0.3934450438084568,480.0
imagoai_corn_471,0.3945416751962265,0.3902480470191986,0.3752695998778977,0.3708864273381502,0.366605671148134,0.3621751006868402,0.3398033630571887,0.3541158645541456,0.312218373386895,0.3092735349022469,0.3135607512300856,0.3215664913144288,0.3135882602940626,0.3191455979653945,0.310094562764369,0.3120143019789771,0.3224181843687375,0.322358622887473,0.3275068086805163,0.3312409856906387,2100.0
imagoai_corn_26,0.3851387967895045,0.3938378742517274,0.3882798782588069,0.3797889817383849,0.3725326019581185,0.3555851733502703,0.3349687584390808,0.3344446662986669,0.3342826271022574,0.3226556479403478,0.3268829861957976,0.3202487421047917,0.3073549077882254,0.3066320888018925,0.3070413056513105,0.3051016029572042,0.3146345165875338,0.3328265128571009,0.3051935200425768,0.3047617906405294,200.0
imagoai_corn_7,0.3865686867894121,0.4085193088212149,0.3941225217333736,0.3943631677950662,0.3905257822006366,0.3791034506275686,0.3836445312925327,0.3708098616580913,0.3612501157368306,0.3868701386566655,0.3713139588804962,0.3861449003110862,0.3657798224945696,0.3692053546749348,0.3760093063830683,0.3725994402276873,0.3775046894185201,0.3562990254183579,0.3470795816656478,0.3534139462544461,500.0
imagoai_corn_453,0.529865090107477,0.5088804178532904,0.5251399098034726,0.5332015518013362,0.4989730974906454,0.4967293862934169,0.4734541300022102,0.4729094067572499,0.4390778079773131,0.4591483700975363,0.4522387792695096,0.4149063537553342,0.4640866371766728,0.4281377644706961,0.4395360425949848,0.4507262518065292,0.4355126276807383,0.4311551199893214,0.4244320985052938,0.4186562246362167,0.0
imagoai_corn_157,0.4678708913189757,0.4673426103356537,0.4596151247324842,0.4817435450532857,0.4385468423328504,0.4322808308095977,0.4317368318004379,0.435253439921157,0.4264865358689496,0.397138176848184,0.4236530223903632,0.4194102863907153,0.4167601055311105,0.3867312098800095,0.4110172788397861,0.3999433105791264,0.3878167733766575,0.38794327369667,0.3927138391651661,0.3822740149689284,1600.0
imagoai_corn_489,0.3741769682825785,0.3760915332607319,0.3707859522339992,0.3708107301800845,0.3499563971477542,0.341679527378222,0.3342616718589431,0.3308512109891441,0.2990222292928567,0.3283874618491406,0.3227215117243667,0.3146196589638955,0.3075409417448009,0.3040334741182556,0.3000396837499715,0.3080598790548533,0.2921886175267796,0.2941241915256756,0.2985832279090205,0.2988610405548067,800.0
imagoai_corn_118,0.4959477658075011,0.4826212616886677,0.4776536117711971,0.4920984560156189,0.4737993171647591,0.4847842151959282,0.4402266074407133,0.4452220774900691,0.4499404027836378,0.44071141857362,0.4599645793458696,0.4138604879221438,0.4131044391437128,0.4268918843977371,0.4186830888573354,0.4176182697170068,0.4073754655695513,0.4136818024092988,0.4001598356023761,0.416847279831148,0.0
imagoai_corn_114,0.4079934815591811,0.41155768749594,0.4083744384589395,0.4045962742931208,0.3988655007896726,0.3668580168818701,0.3696644462636786,0.3681067125920724,0.3627038650772365,0.3465664752006431,0.3572163290485571,0.3552512134793234,0.3652405413469821,0.339978104252191,0.339813939370273,0.3435054631829208,0.3510545115488748,0.3572472555329296,0.3384064953302222,0.3364191145346074,600.0
imagoai_corn_175,0.3978257849113883,0.3641200872796796,0.3971378456019395,0.3792931250069544,0.3590747661070035,0.34325720989811,0.3692338027568085,0.3473829848719156,0.3625624885560241,0.3381168571737608,0.3334744258238921,0.3244817068498066,0.3150406355206689,0.3162397721306377,0.3326937490830982,0.3302805489555861,0.3252579392665148,0.3358593940157188,0.3360760283209674,0.3096888765408568,0.0
imagoai_corn_373,0.4299609132499857,0.4237413379477938,0.4157950020694855,0.4179462281029568,0.4201540297383191,0.394766082452992,0.3805229065431194,0.3564732847292662,0.3632792079805578,0.3562038000754961,0.3553312103425937,0.3485088022060459,0.3530747610373671,0.3566381460178972,0.346258439640313,0.3359008842226269,0.3324151357588437,0.3593160319646769,0.3216041540118253,0.3421086914179246,0.0
imagoai_corn_181,0.4625802598449141,0.4974155993551014,0.4757867085434616,0.4691593724883517,0.4229667700579008,0.4340841506257043,0.4316281411968296,0.4422610513512817,0.4079334531763187,0.404348232799888,0.4077591320633177,0.3976627257643239,0.4153047957150744,0.3920936877718499,0.3842191191076867,0.384595906102131,0.3898000667366219,0.3788539046639098,0.3740597332488554,0.3861714151392348,0.0
